event_date,title,n
20201128,Sale | Google Merchandise Store,372
20210119,Page Unavailable,372
20210120,Eco-Friendly | Google Merchandise Store,372
20201214,Checkout Your Information,371
20201120,Campus Collection | Google Merchandise Store,371
20210121,New | Google Merchandise Store,371
20201204,Checkout Your Information,371
20201103,The Google Merchandise Store - My Account,371
20201121,YouTube | Shop by Brand | Google Merchandise Store,370
20210119,Drinkware | Lifestyle | Google Merchandise Store,370
20201119,New | Google Merchandise Store,369
20201211,Campus Collection | Google Merchandise Store,369
20210105,Sale | Google Merchandise Store,369
20201229,Google Dino Game Tee,369
20201130,Payment Method,368
20201121,Sale | Google Merchandise Store,368
20201117,YouTube | Shop by Brand | Google Merchandise Store,367
20201230,Google Dino Game Tee,367
20210123,Men's / Unisex | Apparel | Google Merchandise Store,366
20201201,Hats | Apparel | Google Merchandise Store,366
20201124,Checkout Your Information,365
20201214,Store search results,365
20201221,Sale | Google Merchandise Store,365
20201209,The Google Merchandise Store - My Account,365
20201104,Apparel | Google Merchandise Store,365
20201209,Eco-Friendly | Google Merchandise Store,365
20201121,Men's / Unisex | Apparel | Google Merchandise Store,365
20201111,New | Google Merchandise Store,364
20201117,Checkout Your Information,364
20210121,,364
20201112,Store search results,363
20201210,Bags | Lifestyle | Google Merchandise Store,363
20201207,Checkout Your Information,362
20201216,The Google Merchandise Store - My Account,362
20201215,Eco-Friendly | Google Merchandise Store,361
20201113,Apparel | Google Merchandise Store,361
20201118,The Google Merchandise Store - My Account,361
20210111,Men's / Unisex | Apparel | Google Merchandise Store,360
20210115,The Google Merchandise Store - Log In,360
20210129,Men's / Unisex | Apparel | Google Merchandise Store,360
20210112,New | Google Merchandise Store,358
20201112,YouTube | Shop by Brand | Google Merchandise Store,358
20201113,YouTube | Shop by Brand | Google Merchandise Store,358
20201120,Bags | Lifestyle | Google Merchandise Store,357
20201215,The Google Merchandise Store - My Account,357
20201123,Hats | Apparel | Google Merchandise Store,356
20201210,Eco-Friendly | Google Merchandise Store,356
20201217,Store search results,356
20210122,Store search results,356
20201208,Payment Method,355
20201124,Bags | Lifestyle | Google Merchandise Store,355
20201126,Drinkware | Lifestyle | Google Merchandise Store,354
20210120,Small Goods | Lifestyle | Google Merchandise Store,354
20201229,The Google Merchandise Store - Log In,354
20201105,YouTube | Shop by Brand | Google Merchandise Store,354
20201120,Drinkware | Lifestyle | Google Merchandise Store,354
20201116,Apparel | Google Merchandise Store,354
20201109,Store search results,353
20210125,Sale | Google Merchandise Store,353
20201231,Shopping Cart,353
20201106,Apparel | Google Merchandise Store,353
20201202,Campus Collection | Google Merchandise Store,353
20201209,Hats | Apparel | Google Merchandise Store,353
20201219,Google Dino Game Tee,352
20201204,Eco-Friendly | Google Merchandise Store,352
20201125,Store search results,352
20201213,Sale | Google Merchandise Store,352
20201126,YouTube | Shop by Brand | Google Merchandise Store,351
20201119,Drinkware | Lifestyle | Google Merchandise Store,351
20201217,Womens | Apparel | Google Merchandise Store,350
20201122,YouTube | Shop by Brand | Google Merchandise Store,350
20201216,Store search results,350
20210106,New | Google Merchandise Store,349
20201130,Drinkware | Lifestyle | Google Merchandise Store,349
20201123,Drinkware | Lifestyle | Google Merchandise Store,349
20201103,Hats | Apparel | Google Merchandise Store,349
20210124,Page Unavailable,348
20201116,New | Google Merchandise Store,348
20210110,Shopping Cart,348
20201201,Store search results,347
20210120,Womens | Apparel | Google Merchandise Store,347
20201218,Drinkware | Lifestyle | Google Merchandise Store,346
20201127,Drinkware | Lifestyle | Google Merchandise Store,346
20210112,Page Unavailable,345
20210125,Store search results,345
20201124,Drinkware | Lifestyle | Google Merchandise Store,345
20201215,Payment Method,345
20210121,Drinkware | Lifestyle | Google Merchandise Store,344
20210129,Sale | Google Merchandise Store,344
20201129,Sale | Google Merchandise Store,344
20201231,Google Dino Game Tee,343
20201130,Womens | Apparel | Google Merchandise Store,343
20201204,Womens | Apparel | Google Merchandise Store,343
20201201,Bags | Lifestyle | Google Merchandise Store,343
20201105,Apparel | Google Merchandise Store,342
20201102,Apparel | Google Merchandise Store,342
20210127,Store search results,342
20201204,Bags | Lifestyle | Google Merchandise Store,341
20201116,YouTube | Shop by Brand | Google Merchandise Store,341
20201127,Store search results,341
20201117,Bags | Lifestyle | Google Merchandise Store,341
20201214,Womens | Apparel | Google Merchandise Store,340
20201201,Eco-Friendly | Google Merchandise Store,340
20201130,Hats | Apparel | Google Merchandise Store,339
20201203,Hats | Apparel | Google Merchandise Store,339
20201102,New | Google Merchandise Store,339
20201223,YouTube | Shop by Brand | Google Merchandise Store,338
20201220,Google Dino Game Tee,338
20201207,Womens | Apparel | Google Merchandise Store,338
20210106,Store search results,337
20201202,Eco-Friendly | Google Merchandise Store,337
20201119,Eco-Friendly | Google Merchandise Store,337
20201207,Bags | Lifestyle | Google Merchandise Store,337
20210112,Drinkware | Lifestyle | Google Merchandise Store,337
20201211,Payment Method,336
20201120,Hats | Apparel | Google Merchandise Store,335
20210117,Shopping Cart,335
20201229,Men's / Unisex | Apparel | Google Merchandise Store,335
20210116,Google Dino Game Tee,335
20201122,Sale | Google Merchandise Store,335
20201216,Drinkware | Lifestyle | Google Merchandise Store,335
20210108,Sale | Google Merchandise Store,335
20201217,Checkout Your Information,335
20201103,Drinkware | Lifestyle | Google Merchandise Store,335
20201124,Hats | Apparel | Google Merchandise Store,334
20201130,Bags | Lifestyle | Google Merchandise Store,334
20201103,Eco-Friendly | Google Merchandise Store,333
20201224,Shopping Cart,333
20210122,New | Google Merchandise Store,332
20201111,YouTube | Shop by Brand | Google Merchandise Store,332
20210123,Google Dino Game Tee,332
20201223,Google Dino Game Tee,332
20201201,The Google Merchandise Store - My Account,332
20201204,Campus Collection | Google Merchandise Store,331
20201104,New | Google Merchandise Store,331
20201211,Bags | Lifestyle | Google Merchandise Store,330
20210123,The Google Merchandise Store - Log In,330
20201109,Apparel | Google Merchandise Store,330
20201127,New | Google Merchandise Store,330
20201122,Men's / Unisex | Apparel | Google Merchandise Store,329
20201212,Checkout Your Information,329
20210122,Drinkware | Lifestyle | Google Merchandise Store,329
20201130,The Google Merchandise Store - My Account,329
20201209,Bags | Lifestyle | Google Merchandise Store,329
20201117,Eco-Friendly | Google Merchandise Store,329
20201104,Eco-Friendly | Google Merchandise Store,328
20201201,Womens | Apparel | Google Merchandise Store,328
20201113,New | Google Merchandise Store,327
20201228,The Google Merchandise Store - Log In,327
20201124,Eco-Friendly | Google Merchandise Store,327
20201202,Store search results,326
20201211,Hats | Apparel | Google Merchandise Store,326
20201113,Checkout Your Information,326
20201201,Drinkware | Lifestyle | Google Merchandise Store,326
20201203,Google | Shop by Brand | Google Merchandise Store,326
20210115,Sale | Google Merchandise Store,325
20201106,New | Google Merchandise Store,325
20201110,Hats | Apparel | Google Merchandise Store,325
20201218,Checkout Your Information,324
20201204,Hats | Apparel | Google Merchandise Store,324
20201117,Drinkware | Lifestyle | Google Merchandise Store,323
20201118,Drinkware | Lifestyle | Google Merchandise Store,323
20201103,YouTube | Shop by Brand | Google Merchandise Store,323
20201206,Sale | Google Merchandise Store,322
20201217,Bags | Lifestyle | Google Merchandise Store,322
20201114,YouTube | Shop by Brand | Google Merchandise Store,322
20201130,Campus Collection | Google Merchandise Store,321
20201118,Bags | Lifestyle | Google Merchandise Store,321
20201225,YouTube | Shop by Brand | Google Merchandise Store,321
20201219,Store search results,320
20201124,Womens | Apparel | Google Merchandise Store,320
20201115,YouTube | Shop by Brand | Google Merchandise Store,320
20201121,Bags | Lifestyle | Google Merchandise Store,320
20201126,Checkout Your Information,319
20201119,Bags | Lifestyle | Google Merchandise Store,319
20201130,Eco-Friendly | Google Merchandise Store,318
20201117,Store search results,318
20201105,Drinkware | Lifestyle | Google Merchandise Store,318
20201221,Page Unavailable,318
20201104,Hats | Apparel | Google Merchandise Store,318
20201107,Men's / Unisex | Apparel | Google Merchandise Store,318
20201113,Store search results,318
20201105,Hats | Apparel | Google Merchandise Store,318
20201105,Store search results,318
20201124,Campus Collection | Google Merchandise Store,317
20201214,Bags | Lifestyle | Google Merchandise Store,317
20201111,Drinkware | Lifestyle | Google Merchandise Store,317
20201222,New | Google Merchandise Store,317
20201125,Hats | Apparel | Google Merchandise Store,316
20201117,Campus Collection | Google Merchandise Store,316
20201216,Campus Collection | Google Merchandise Store,315
20201202,Womens | Apparel | Google Merchandise Store,315
20210119,Bags | Lifestyle | Google Merchandise Store,315
20201206,Store search results,315
20201121,Apparel | Google Merchandise Store,314
20201220,YouTube | Shop by Brand | Google Merchandise Store,314
20201103,Campus Collection | Google Merchandise Store,314
20201121,Store search results,314
20201125,Campus Collection | Google Merchandise Store,314
20201225,Shopping Cart,314
20201114,Men's / Unisex | Apparel | Google Merchandise Store,313
20201114,Store search results,313
20201129,Store search results,313
20201207,Eco-Friendly | Google Merchandise Store,312
20201214,Campus Collection | Google Merchandise Store,312
20201112,New | Google Merchandise Store,312
20201203,Womens | Apparel | Google Merchandise Store,312
20201118,Hats | Apparel | Google Merchandise Store,312
20201112,Hats | Apparel | Google Merchandise Store,311
20201229,Sale | Google Merchandise Store,311
20201207,The Google Merchandise Store - My Account,311
20201125,Bags | Lifestyle | Google Merchandise Store,310
20201210,Google | Shop by Brand | Google Merchandise Store,310
20201201,Google | Shop by Brand | Google Merchandise Store,310
20201126,Store search results,310
20201113,Hats | Apparel | Google Merchandise Store,310
20201207,Hats | Apparel | Google Merchandise Store,310
20201202,Hats | Apparel | Google Merchandise Store,310
20210122,Checkout Your Information,309
20201106,YouTube | Shop by Brand | Google Merchandise Store,309
20201214,Hats | Apparel | Google Merchandise Store,309
20201120,Eco-Friendly | Google Merchandise Store,308
20201209,Google | Shop by Brand | Google Merchandise Store,308
20201218,Campus Collection | Google Merchandise Store,308
20201211,Eco-Friendly | Google Merchandise Store,307
20210118,The Google Merchandise Store - Log In,307
20201111,Store search results,307
20201227,Shopping Cart,307
20210125,New | Google Merchandise Store,306
20201111,Apparel | Google Merchandise Store,306
20201111,Hats | Apparel | Google Merchandise Store,305
20201126,Hats | Apparel | Google Merchandise Store,305
20210106,Drinkware | Lifestyle | Google Merchandise Store,305
20201105,The Google Merchandise Store - My Account,305
20210111,The Google Merchandise Store - Log In,304
20201105,Campus Collection | Google Merchandise Store,304
20210107,Sale | Google Merchandise Store,304
20201121,Drinkware | Lifestyle | Google Merchandise Store,304
20201217,The Google Merchandise Store - My Account,303
20210131,The Google Merchandise Store - Log In,303
20201125,Womens | Apparel | Google Merchandise Store,303
20201205,New | Google Merchandise Store,303
20210113,New | Google Merchandise Store,303
20201204,Small Goods | Lifestyle | Google Merchandise Store,302
20201122,Store search results,302
20201118,Campus Collection | Google Merchandise Store,302
20201202,The Google Merchandise Store - My Account,302
20210109,Store search results,301
20210127,Drinkware | Lifestyle | Google Merchandise Store,301
20201105,Eco-Friendly | Google Merchandise Store,301
20201127,Checkout Your Information,300
20201109,Page Unavailable,300
20201230,The Google Merchandise Store - Log In,300
20201220,The Google Merchandise Store - Log In,300
20201218,Bags | Lifestyle | Google Merchandise Store,300
20201213,Google Dino Game Tee,299
20201121,Hats | Apparel | Google Merchandise Store,299
20210113,Drinkware | Lifestyle | Google Merchandise Store,299
20201111,Campus Collection | Google Merchandise Store,299
20210124,The Google Merchandise Store - Log In,298
20210105,Store search results,298
20201205,Checkout Your Information,298
20201111,Bags | Lifestyle | Google Merchandise Store,297
20210121,Bags | Lifestyle | Google Merchandise Store,296
20210103,Shopping Cart,296
20201120,Womens | Apparel | Google Merchandise Store,296
20201203,Small Goods | Lifestyle | Google Merchandise Store,295
20201119,The Google Merchandise Store - My Account,295
20210107,New | Google Merchandise Store,295
20201106,Hats | Apparel | Google Merchandise Store,295
20201110,YouTube | Shop by Brand | Google Merchandise Store,295
20201206,New | Google Merchandise Store,294
20201227,YouTube | Shop by Brand | Google Merchandise Store,294
20201101,Drinkware | Lifestyle | Google Merchandise Store,294
20201119,Page Unavailable,294
20201222,Bags | Lifestyle | Google Merchandise Store,294
20201220,Page Unavailable,294
20201226,YouTube | Shop by Brand | Google Merchandise Store,294
20201126,Bags | Lifestyle | Google Merchandise Store,293
